t [days], x [Au], y [Au], z [Au]
1393.5,-0.3654059384631964,1.8312581406364774,0.0
1394.0,-0.3845202283440784,1.8277095435581858,0.0
1394.5,-0.40359524204627767,1.8239689612348247,0.0
1395.0,-0.42262899972540163,1.8200368876605604,0.0
1395.5,-0.4416195285169345,1.815913838331924,0.0
1396.0,-0.4605648627912287,1.8116003501365854,0.0
1396.5,-0.4794630444064819,1.807096981238676,0.0
1397.0,-0.4983121229596426,1.8024043109607097,0.0
1397.5,-0.5171101560351945,1.7975229396621384,0.0
1398.0,-0.5358552094517619,1.792453488614587,0.0
1398.5,-0.5545453575064913,1.7871965998738186,0.0
1399.0,-0.5731786832171519,1.7817529361484652,0.0
1399.5,-0.5917532785619118,1.7761231806655797,0.0
1400.0,-0.6102672447167364,1.7703080370330524,0.0
1400.5,-0.628718692290365,1.7643082290989396,0.0
1401.0,-0.6471057415568191,1.7581245008077542,0.0
1401.5,-0.6654265226853967,1.751757616053772,0.0
1402.0,-0.6836791759681087,1.7452083585313958,0.0
1402.5,-0.7018618520445158,1.738477531582639,0.0
1403.0,-0.7199727121239233,1.7315659580417717,0.0
1403.5,-0.7380099282048949,1.7244744800771838,0.0
1404.0,-0.7559716832920436,1.7172039590305268,0.0
1404.5,-0.7738561716100664,1.7097552752531746,0.0
1405.0,-0.7916615988149814,1.7021293279400704,0.0
1405.5,-0.8093861822025348,1.694327034961005,0.0
1406.0,-0.8270281509137416,1.6863493326893866,0.0
1406.5,-0.8445857461375301,1.678197175828562,0.0
1407.0,-0.8620572213104546,1.6698715372357344,0.0
1407.5,-0.8794408423134481,1.661373407743547,0.0
1408.0,-0.8967348876655857,1.6527037959793816,0.0
1408.5,-0.9139376487148302,1.643863728182434,0.0
1409.0,-0.9310474298257314,1.6348542480186197,0.0
1409.5,-0.9480625485640595,1.625676416393375,0.0
1410.0,-0.96498133587834,1.6163313112624051,0.0
1410.5,-0.9818021362782734,1.6068200274404423,0.0
1411.0,-0.9985233080100168,1.5971436764080695,0.0
1411.5,-1.0151432232283035,1.5873033861166745,0.0
1412.0,-1.0316602681653886,1.577300300791587,0.0
1412.5,-1.0480728432967918,1.5671355807334608,0.0
1413.0,-1.0643793635038352,1.556810402117965,0.0
1413.5,-1.080578258232944,1.5463259567938337,0.0
1414.0,-1.0966679716517103,1.535683452079344,0.0
1414.5,-1.1126469628016984,1.5248841105572764,0.0
1415.0,-1.1285137057479853,1.513929169868418,0.0
1415.5,-1.1442666897254188,1.502819882503668,0.0
1416.0,-1.159904419281594,1.4915575155948055,0.0
1416.5,-1.1754254144165277,1.4801433507039798,0.0
1417.0,-1.190828210719038,1.4685786836119785,0.0
1417.5,-1.2061113594998083,1.4568648241053372,0.0
1418.0,-1.2212734279211441,1.445003095762347,0.0
1418.5,-1.2363129991234134,1.4329948357380182,0.0
1419.0,-1.251228672348165,1.420841394548061,0.0
1419.5,-1.2660190630579307,1.4085441358519362,0.0
1420.0,-1.2806828030527093,1.3961044362350403,0.0
1420.5,-1.2952185405831294,1.3835236849900787,0.0
1421.0,-1.3096249404602973,1.3708032838976834,0.0
